event_id,match_id,rally_id,sequence,set,score_home,score_away,team,player,skill,outcome,evaluation,origin_zone,target_zone,timestamp,raw_code
aae87501-6e88-4b4c-870b-952499ec9f5a,6e7eeb39-c0dc-448d-b595-297a3041c17a,ce2c1da9-5e9a-4fe3-b789-d1d909fc633f,133,1,12,15,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,serve,neutral,neutral,,,1789430332317,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #07 serve neutral
7aeddd3e-39ba-4e94-9aff-aca93a691d69,6e7eeb39-c0dc-448d-b595-297a3041c17a,ce2c1da9-5e9a-4fe3-b789-d1d909fc633f,134,1,12,15,1df68542-fd9a-4794-8afb-fd63936ae052,,reception,neutral,neutral,,,1789430335146,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado reception neutral
f89e9cc2-b4dc-465a-acb6-77a27570bf06,6e7eeb39-c0dc-448d-b595-297a3041c17a,ce2c1da9-5e9a-4fe3-b789-d1d909fc633f,135,1,12,15,1df68542-fd9a-4794-8afb-fd63936ae052,,attack,neutral,neutral,,,1789430338608,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado attack neutral
0fc3680f-7539-419d-8f28-123ccb5e7951,6e7eeb39-c0dc-448d-b595-297a3041c17a,ce2c1da9-5e9a-4fe3-b789-d1d909fc633f,136,1,12,15,0b69626a-72f0-4763-b9d2-55451002d909,,free_ball,neutral,neutral,,,1789430342355,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado free_ball neutral
fd83ccb2-d953-49a8-ab1c-aaddeb24bcfb,6e7eeb39-c0dc-448d-b595-297a3041c17a,ce2c1da9-5e9a-4fe3-b789-d1d909fc633f,137,1,12,15,1df68542-fd9a-4794-8afb-fd63936ae052,,free_ball,neutral,neutral,,,1789430347588,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado free_ball neutral
15ec9b79-8595-4e25-a6d4-57725428f216,6e7eeb39-c0dc-448d-b595-297a3041c17a,ce2c1da9-5e9a-4fe3-b789-d1d909fc633f,138,1,12,15,0b69626a-72f0-4763-b9d2-55451002d909,,dig,neutral,neutral,,,1789430350466,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado dig neutral
c81afaad-8c87-41fe-9a13-1179bb361b28,6e7eeb39-c0dc-448d-b595-297a3041c17a,ce2c1da9-5e9a-4fe3-b789-d1d909fc633f,139,1,12,15,0b69626a-72f0-4763-b9d2-55451002d909,,attack,error,error,,,1789430355524,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado attack error
e004b30d-2980-4027-8cae-3cf05bcc24b9,6e7eeb39-c0dc-448d-b595-297a3041c17a,44eeff2e-c2e3-4189-8385-9115a1da24d5,142,1,13,15,1df68542-fd9a-4794-8afb-fd63936ae052,e3263dce-a0a0-4369-aa51-f13c6f577703,serve,neutral,neutral,,,1789430384680,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #08 serve neutral
098158d2-0f0c-45ff-a8dc-b8e56bb22a54,6e7eeb39-c0dc-448d-b595-297a3041c17a,44eeff2e-c2e3-4189-8385-9115a1da24d5,143,1,13,15,0b69626a-72f0-4763-b9d2-55451002d909,,reception,neutral,neutral,,,1789430386726,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado reception neutral
71f0524d-5415-4488-a60a-3d2d8c18ef54,6e7eeb39-c0dc-448d-b595-297a3041c17a,44eeff2e-c2e3-4189-8385-9115a1da24d5,144,1,13,15,0b69626a-72f0-4763-b9d2-55451002d909,,attack,neutral,neutral,,,1789430390827,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado attack neutral
d1311b53-b68a-4ead-8b78-61483b04a684,6e7eeb39-c0dc-448d-b595-297a3041c17a,44eeff2e-c2e3-4189-8385-9115a1da24d5,145,1,13,15,1df68542-fd9a-4794-8afb-fd63936ae052,,dig,neutral,neutral,,,1789430392983,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado dig neutral
17de1000-2ebb-44b8-9b84-35d507f48380,6e7eeb39-c0dc-448d-b595-297a3041c17a,44eeff2e-c2e3-4189-8385-9115a1da24d5,146,1,13,15,1df68542-fd9a-4794-8afb-fd63936ae052,,attack,neutral,neutral,,,1789430394325,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado attack neutral
de2f0881-cf8e-49d9-bd8b-274c5c6cf1fc,6e7eeb39-c0dc-448d-b595-297a3041c17a,44eeff2e-c2e3-4189-8385-9115a1da24d5,147,1,13,15,0b69626a-72f0-4763-b9d2-55451002d909,,dig,neutral,neutral,,,1789430395640,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado dig neutral
4430127b-dd39-49f2-82b8-1bf5431a69f6,6e7eeb39-c0dc-448d-b595-297a3041c17a,44eeff2e-c2e3-4189-8385-9115a1da24d5,148,1,13,15,0b69626a-72f0-4763-b9d2-55451002d909,,attack,point,excellent,,,1789430400541,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado attack excellent
6f501d1a-5a62-419a-b4bc-9e8a19156459,6e7eeb39-c0dc-448d-b595-297a3041c17a,bacade70-0e87-4757-a202-80319e6bb013,152,1,13,17,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,serve,neutral,neutral,,,1789430485579,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #08 serve neutral
fc69c82b-26b2-4771-8c46-f7b9b3eae095,6e7eeb39-c0dc-448d-b595-297a3041c17a,bacade70-0e87-4757-a202-80319e6bb013,153,1,13,17,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,reception,neutral,neutral,,,1789430489158,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #03 reception neutral
644a651a-231a-4b70-a4b2-cdc5b44205b5,6e7eeb39-c0dc-448d-b595-297a3041c17a,bacade70-0e87-4757-a202-80319e6bb013,154,1,13,17,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,attack,point,excellent,,,1789430495628,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #01 attack excellent
fe399485-9ca2-4a52-88a0-e17c1b8560fc,6e7eeb39-c0dc-448d-b595-297a3041c17a,684fe452-1524-459c-a4be-18fe9ba17549,157,1,14,17,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,serve,neutral,neutral,,,1789430516501,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #01 serve neutral
74264fca-6d99-4f80-9f1b-3aa7f8392e22,6e7eeb39-c0dc-448d-b595-297a3041c17a,684fe452-1524-459c-a4be-18fe9ba17549,158,1,14,17,0b69626a-72f0-4763-b9d2-55451002d909,,reception,neutral,neutral,,,1789430518556,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado reception neutral
1a0506eb-b968-450e-b9ac-87adf91ec9f2,6e7eeb39-c0dc-448d-b595-297a3041c17a,684fe452-1524-459c-a4be-18fe9ba17549,161,1,14,17,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,attack,point,excellent,,,1789430532350,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #07 attack excellent
91bca3ce-bc6a-4488-9a75-4d36b37a4fdf,6e7eeb39-c0dc-448d-b595-297a3041c17a,14cb841b-f61c-4d23-9407-256a9d4e831b,164,1,14,18,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,serve,neutral,neutral,,,1789430553749,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #09 serve neutral
2baf6ecd-b2c7-4405-83b5-b5ab9c269411,6e7eeb39-c0dc-448d-b595-297a3041c17a,14cb841b-f61c-4d23-9407-256a9d4e831b,165,1,14,18,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,reception,neutral,neutral,,,1789430561038,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #03 reception neutral
34fe23a0-ca9c-4d26-a68a-4106e5c2de33,6e7eeb39-c0dc-448d-b595-297a3041c17a,14cb841b-f61c-4d23-9407-256a9d4e831b,166,1,14,18,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,attack,error,error,,,1789430566311,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #03 attack error
2f994f06-6875-4db2-a4c7-af8844dcba70,6e7eeb39-c0dc-448d-b595-297a3041c17a,8e3160f2-71b9-4ac8-8df3-08b591f7d642,169,1,14,19,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,serve,neutral,neutral,,,1789430584098,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #09 serve neutral
5b5efa1f-8fee-4f06-84ab-19c77f8e6d79,6e7eeb39-c0dc-448d-b595-297a3041c17a,8e3160f2-71b9-4ac8-8df3-08b591f7d642,170,1,14,19,1df68542-fd9a-4794-8afb-fd63936ae052,,reception,neutral,neutral,,,1789430587525,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado reception neutral
14b47b8f-1d17-45f2-beff-932421108299,6e7eeb39-c0dc-448d-b595-297a3041c17a,8e3160f2-71b9-4ac8-8df3-08b591f7d642,171,1,14,19,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,attack,neutral,neutral,,,1789430592444,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #03 attack neutral
12b48ed1-20d0-4e0c-8ccc-630ce3d9838b,6e7eeb39-c0dc-448d-b595-297a3041c17a,8e3160f2-71b9-4ac8-8df3-08b591f7d642,172,1,14,19,0b69626a-72f0-4763-b9d2-55451002d909,,dig,neutral,neutral,,,1789430596827,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado dig neutral
544e4f57-f968-4e78-955b-5c6f814d064e,6e7eeb39-c0dc-448d-b595-297a3041c17a,8e3160f2-71b9-4ac8-8df3-08b591f7d642,173,1,14,19,0b69626a-72f0-4763-b9d2-55451002d909,141fcf47-32ca-41c8-a4cd-1e0edf878ace,attack,point,excellent,,,1789430603593,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #12 attack excellent
51bc8e53-e81c-49c1-98f3-8235f58612c0,6e7eeb39-c0dc-448d-b595-297a3041c17a,a0fe224f-ac36-4c57-a8cb-f642676e9a54,176,1,14,20,0b69626a-72f0-4763-b9d2-55451002d909,95139c21-030c-424b-b994-3a1ec5c08fd4,serve,neutral,neutral,,,1789503604329,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #09 serve neutral
dea08a91-e3b4-467b-8da5-6f71d185e8d4,6e7eeb39-c0dc-448d-b595-297a3041c17a,a0fe224f-ac36-4c57-a8cb-f642676e9a54,177,1,14,20,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,reception,neutral,neutral,,,1789503615026,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #04 reception neutral
dc114340-8e04-40a1-acb0-4a464dd12101,6e7eeb39-c0dc-448d-b595-297a3041c17a,a0fe224f-ac36-4c57-a8cb-f642676e9a54,178,1,14,20,1df68542-fd9a-4794-8afb-fd63936ae052,,attack,point,excellent,,,1789503632753,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado attack excellent
0cea25cd-1a61-4493-882d-baa0c4e011e9,6e7eeb39-c0dc-448d-b595-297a3041c17a,9cde25fc-f5c1-4a63-af61-ec1c347f5244,181,1,15,20,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,serve,neutral,neutral,,,1789503637920,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #02 serve neutral
e65c0278-4040-43ce-bc00-5c23f3fe216c,6e7eeb39-c0dc-448d-b595-297a3041c17a,24b11f39-f316-4220-a022-116945cb2126,184,1,16,20,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,serve,neutral,neutral,,,1789510828521,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #02 serve neutral
b2ce9796-cb56-44be-8284-de36e70aa2f6,6e7eeb39-c0dc-448d-b595-297a3041c17a,24b11f39-f316-4220-a022-116945cb2126,185,1,16,20,0b69626a-72f0-4763-b9d2-55451002d909,b5e5787b-9078-4f5a-b5f5-c6c37faef7ba,reception,neutral,neutral,,,1789510833826,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #07 reception neutral
dc4f6131-904f-413b-ae2f-0b690175a9e3,6e7eeb39-c0dc-448d-b595-297a3041c17a,24b11f39-f316-4220-a022-116945cb2126,186,1,16,20,0b69626a-72f0-4763-b9d2-55451002d909,,attack,blocked,neutral,,,1789510849462,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado attack neutral
8434a6d0-6f27-4ad4-a21a-340ade7b98da,6e7eeb39-c0dc-448d-b595-297a3041c17a,a2829fc0-557e-46ff-aded-cefe7420d99b,189,1,17,20,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,serve,neutral,neutral,,,1789510854918,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #02 serve neutral
f3514b1f-f0f5-496f-ab20-6482d12ac196,6e7eeb39-c0dc-448d-b595-297a3041c17a,a2829fc0-557e-46ff-aded-cefe7420d99b,190,1,17,20,0b69626a-72f0-4763-b9d2-55451002d909,,reception,neutral,neutral,,,1789510857834,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado reception neutral
4f4761c9-3a92-40ea-b122-7c4a015f7247,6e7eeb39-c0dc-448d-b595-297a3041c17a,a2829fc0-557e-46ff-aded-cefe7420d99b,191,1,17,20,0b69626a-72f0-4763-b9d2-55451002d909,,attack,neutral,neutral,,,1789510861274,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado attack neutral
975afc8b-18c5-43cf-aae7-bda8385699d3,6e7eeb39-c0dc-448d-b595-297a3041c17a,a2829fc0-557e-46ff-aded-cefe7420d99b,192,1,17,20,1df68542-fd9a-4794-8afb-fd63936ae052,,dig,neutral,neutral,,,1789510862549,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado dig neutral
755f6d9d-0e99-4c9d-965d-c7b48b2d9571,6e7eeb39-c0dc-448d-b595-297a3041c17a,a2829fc0-557e-46ff-aded-cefe7420d99b,193,1,17,20,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,attack,point,excellent,,,1789510869561,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #01 attack excellent
d6d37632-8ad0-48c8-b612-acd2f12a922d,6e7eeb39-c0dc-448d-b595-297a3041c17a,7e578d7b-dd08-4184-89a1-50a9e6ff99eb,196,1,18,20,1df68542-fd9a-4794-8afb-fd63936ae052,18e1ff26-1fa6-48ba-84b1-cb8bf9fd3b50,serve,error,error,,,1789510877222,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #02 serve error
d6f6a0c4-03bf-419c-a926-46e946b53d7c,6e7eeb39-c0dc-448d-b595-297a3041c17a,b7642274-4255-4c3d-b5d0-68ea7f699fde,199,1,18,21,0b69626a-72f0-4763-b9d2-55451002d909,5cb32d40-5748-4320-bfbe-869cebd5dded,serve,neutral,neutral,,,1789510882150,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #10 serve neutral
287bc31f-834c-43b0-88dd-da4d3060b7bc,6e7eeb39-c0dc-448d-b595-297a3041c17a,b7642274-4255-4c3d-b5d0-68ea7f699fde,200,1,18,21,1df68542-fd9a-4794-8afb-fd63936ae052,,reception,neutral,neutral,,,1789510884059,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado reception neutral
ddd369da-b222-4669-81f0-7de4c2befa3b,6e7eeb39-c0dc-448d-b595-297a3041c17a,b7642274-4255-4c3d-b5d0-68ea7f699fde,201,1,18,21,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,attack,point,neutral,,,1789510900252,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #03 attack neutral
a7fec682-167c-4dbc-9434-2238e31cb9ee,6e7eeb39-c0dc-448d-b595-297a3041c17a,300a7e89-f928-4b77-b87e-d176d9ce2635,204,1,19,21,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,serve,neutral,neutral,,,1789510906002,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #14 serve neutral
d25c6d28-4c10-42ba-aa52-9e37505a3576,6e7eeb39-c0dc-448d-b595-297a3041c17a,300a7e89-f928-4b77-b87e-d176d9ce2635,205,1,19,21,0b69626a-72f0-4763-b9d2-55451002d909,,reception,neutral,neutral,,,1789510909670,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado reception neutral
306612f0-4581-4e6f-8fb2-876110df7e48,6e7eeb39-c0dc-448d-b595-297a3041c17a,300a7e89-f928-4b77-b87e-d176d9ce2635,206,1,19,21,0b69626a-72f0-4763-b9d2-55451002d909,,free_ball,neutral,neutral,,,1789510918246,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado free_ball neutral
4ea7d1b5-4f52-45d2-9baa-70840f2d777d,6e7eeb39-c0dc-448d-b595-297a3041c17a,300a7e89-f928-4b77-b87e-d176d9ce2635,207,1,19,21,1df68542-fd9a-4794-8afb-fd63936ae052,,dig,neutral,neutral,,,1789510919996,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 Sem atleta identificado dig neutral
66a01652-5759-4f4a-8edc-e166e221fb3f,6e7eeb39-c0dc-448d-b595-297a3041c17a,300a7e89-f928-4b77-b87e-d176d9ce2635,208,1,19,21,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,attack,point,excellent,,,1789510929891,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #05 attack excellent
a39a68ae-f6e4-44f7-b1c1-109d8a0c67f6,6e7eeb39-c0dc-448d-b595-297a3041c17a,6ad569de-d3cf-43f1-bdec-a545db8af55a,211,1,20,21,1df68542-fd9a-4794-8afb-fd63936ae052,5338990d-a94c-414b-9fbc-bd273efd5aa5,serve,neutral,neutral,,,1789510934150,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #14 serve neutral
59519fdb-c73c-4d39-9b63-b23212f2cc1a,6e7eeb39-c0dc-448d-b595-297a3041c17a,6ad569de-d3cf-43f1-bdec-a545db8af55a,212,1,20,21,0b69626a-72f0-4763-b9d2-55451002d909,,reception,neutral,neutral,,,1789510936095,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado reception neutral
53fb61a0-c958-4e0c-bd10-aa9fe958176a,6e7eeb39-c0dc-448d-b595-297a3041c17a,6ad569de-d3cf-43f1-bdec-a545db8af55a,213,1,20,21,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,attack,point,excellent,,,1789510941268,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #11 attack excellent
2be6e37a-8951-446a-8829-3d51b26876d8,6e7eeb39-c0dc-448d-b595-297a3041c17a,381c791a-ca40-476b-925f-49bd32faad6e,216,1,20,22,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,serve,ace,excellent,,,1789510946829,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #11 serve excellent
99420c8c-5b94-4309-af27-bcb0ca274a87,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,219,1,20,23,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,serve,neutral,neutral,,,1789510951248,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #11 serve neutral
3c94adb3-f7ad-448e-9188-70f9706f824a,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,220,1,20,23,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,reception,neutral,neutral,,,1789510956517,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #05 reception neutral
652fe3c5-37bc-457b-b334-c0d6fbf3fc93,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,221,1,20,23,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,attack,neutral,neutral,,,1789510965811,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #01 attack neutral
f37283a1-e1d7-4dc1-b4ec-e5dc7fbbc683,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,222,1,20,23,0b69626a-72f0-4763-b9d2-55451002d909,,dig,neutral,neutral,,,1789510970888,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado dig neutral
f54ef477-106c-4a83-aa31-c6aad0eeef85,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,223,1,20,23,0b69626a-72f0-4763-b9d2-55451002d909,,attack,neutral,neutral,,,1789510973052,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado attack neutral
feed89ff-237a-4598-98a0-174c6e52f5d5,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,224,1,20,23,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,free_ball,neutral,neutral,,,1789510980594,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #01 free_ball neutral
bb40867e-c74b-4b0d-85c7-c04e3ffb7a18,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,225,1,20,23,0b69626a-72f0-4763-b9d2-55451002d909,,dig,neutral,neutral,,,1789510983368,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado dig neutral
66675eef-6a6f-4535-a676-b6525749e0a0,6e7eeb39-c0dc-448d-b595-297a3041c17a,604bdaae-81ee-4173-a68a-02f308f3bdd9,226,1,20,23,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,attack,point,excellent,,,1789510990379,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #08 attack excellent
77e447f3-b3b3-4c4f-abd4-22ef833a781b,6e7eeb39-c0dc-448d-b595-297a3041c17a,7569005c-d2a4-48dd-a3d6-7867bc8abaa3,229,1,20,24,0b69626a-72f0-4763-b9d2-55451002d909,175252b9-d4c9-4bca-9f45-b463b3672131,serve,neutral,neutral,,,1789510995976,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #11 serve neutral
63621e55-8fdf-4e2a-abb5-fcc8fb99105b,6e7eeb39-c0dc-448d-b595-297a3041c17a,7569005c-d2a4-48dd-a3d6-7867bc8abaa3,230,1,20,24,1df68542-fd9a-4794-8afb-fd63936ae052,89edfb8b-8a87-4442-8cd9-47907da76859,free_ball,neutral,neutral,,,1789511002422,[VISUAL] 1df68542-fd9a-4794-8afb-fd63936ae052 #04 free_ball neutral
9e828203-914b-441c-9797-a0c3616089b7,6e7eeb39-c0dc-448d-b595-297a3041c17a,7569005c-d2a4-48dd-a3d6-7867bc8abaa3,231,1,20,24,0b69626a-72f0-4763-b9d2-55451002d909,,dig,neutral,neutral,,,1789511004660,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 Sem atleta identificado dig neutral
9dfec100-7985-4a7f-8cbf-5880682540c4,6e7eeb39-c0dc-448d-b595-297a3041c17a,7569005c-d2a4-48dd-a3d6-7867bc8abaa3,232,1,20,24,0b69626a-72f0-4763-b9d2-55451002d909,257f0f7e-afe6-4e20-b7e3-aa6892cea46e,attack,point,excellent,,,1789511010795,[VISUAL] 0b69626a-72f0-4763-b9d2-55451002d909 #08 attack excellent
