section,team_id,player_id,rotation,metric,numerator,denominator,value,available,reason_unavailable,reference_sample_size
rotation,1df68542-fd9a-4794-8afb-fd63936ae052,,6,reception_positive,0,4,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,1,sideout,3,3,1,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,1,breakpoint,0,2,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,1,attack_efficiency,2,5,0.4,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,1,reception_positive,0,3,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,2,sideout,2,2,1,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,2,breakpoint,0,2,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,2,attack_efficiency,2,2,1,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,2,reception_positive,0,2,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,3,sideout,1,2,0.5,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,3,breakpoint,4,6,0.6666666666666666,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,3,attack_efficiency,3,5,0.6,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,3,reception_positive,0,2,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,4,sideout,3,4,0.75,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,4,breakpoint,0,3,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,4,attack_efficiency,2,3,0.6666666666666666,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,4,reception_positive,0,4,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,5,sideout,1,3,0.3333333333333333,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,5,breakpoint,3,6,0.5,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,5,attack_efficiency,1,4,0.25,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,5,reception_positive,0,3,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,6,sideout,2,2,1,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,6,breakpoint,0,3,0,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,6,attack_efficiency,2,2,1,true,,
rotation,0b69626a-72f0-4763-b9d2-55451002d909,,6,reception_positive,0,2,0,true,,
attack_setter_position,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,4,efficiency,-1,1,-1,true,,
attack_setter_position,1df68542-fd9a-4794-8afb-fd63936ae052,74d321c7-d2cd-4467-8755-d401df25fc73,4,efficiency,2,2,1,true,,
attack_setter_position,1df68542-fd9a-4794-8afb-fd63936ae052,65444b38-1d8f-461b-a523-d3af39b2ead2,2,efficiency,1,1,1,true,,
attack_setter_position,1df68542-fd9a-4794-8afb-fd63936ae052,58f544c9-518f-4c43-9b58-2e710e3dd9d3,6,efficiency,-2,3,-0.6666666666666666,true,,
